Timestamp,CPU (%),RAM (%),Disco (%),Upload (KB/s),Download (KB/s)
22:13:08,9.6,69.7,92.6,9.19140625,1.7900390625
22:13:09,11.3,69.7,92.6,4.6689453125,0.29296875
22:13:10,10.4,69.8,92.6,0.46484375,1.3671875
22:13:11,5.9,69.8,92.6,4.6689453125,0.3515625
22:13:13,7.6,69.8,92.6,5.072265625,1.51171875
22:13:14,11.2,69.8,92.6,26.8310546875,3.2373046875
22:13:15,7.3,69.8,92.6,3.552734375,0.998046875
22:13:16,9.0,69.8,92.6,5.1396484375,1.5205078125
22:13:17,7.4,69.8,92.6,15.6611328125,1.4013671875
22:13:18,8.5,69.3,92.6,5.2158203125,0.306640625
22:13:19,10.4,69.3,92.6,12.134765625,2.931640625
22:13:20,15.4,69.4,92.6,9.8408203125,2.79296875
22:13:21,22.2,69.2,92.6,10.146484375,2.6396484375
22:13:22,10.7,69.3,92.6,34.6240234375,3.2646484375
22:13:23,10.8,69.2,92.6,0.349609375,0.51171875
22:13:25,7.3,69.2,92.6,11.453125,2.26171875
22:13:26,8.7,69.2,92.6,17.029296875,2.109375
22:13:27,10.0,69.3,92.6,6.0791015625,1.1328125
22:13:28,6.1,69.3,92.6,3.4404296875,2.0654296875
22:13:29,9.3,69.2,92.6,11.0068359375,2.095703125
22:13:30,13.5,69.2,92.6,0.052734375,0.26171875
22:13:31,11.6,69.3,92.6,4.9150390625,0.4990234375
22:13:32,12.7,69.2,92.6,0.166015625,0.8701171875
22:13:33,18.3,69.4,92.6,43.5029296875,696.9521484375
22:13:34,2.9,69.4,92.6,45.5517578125,2.0283203125
22:13:35,7.1,69.2,92.6,4.8896484375,0.38671875
22:13:37,13.8,69.3,92.6,13.0869140625,451.28125
22:13:38,9.4,69.3,92.6,48.708984375,2.013671875
22:13:39,7.2,69.4,92.6,4.5771484375,3.3349609375
22:13:40,3.8,69.3,92.6,4.6689453125,0.4267578125
22:13:41,11.4,69.3,92.6,17.99609375,218.568359375
22:13:42,15.4,69.3,92.6,6.8681640625,6.3935546875
22:13:43,11.1,69.3,92.6,15.4619140625,1.6806640625
22:13:44,9.6,69.5,92.6,7.87109375,5.6806640625
22:13:45,4.2,69.5,92.6,0.388671875,1.13671875
22:13:46,13.1,69.4,92.6,19.810546875,1.548828125
22:13:47,11.8,69.5,92.6,0.2265625,0.6953125
22:13:48,8.9,69.5,92.6,15.654296875,13.2763671875
22:13:50,11.0,69.4,92.6,16.9033203125,7.259765625
22:13:51,12.8,69.7,92.6,19.376953125,386.7021484375
22:13:52,10.0,69.7,92.6,0.166015625,0.759765625
22:13:53,14.4,69.8,92.6,26.078125,1.439453125
22:13:54,12.7,69.8,92.6,10.015625,9.1787109375
22:13:55,13.2,69.8,92.6,4.7822265625,0.6083984375
22:13:56,6.0,69.9,92.6,0.0,0.0
22:13:57,4.5,69.9,92.6,6.9580078125,1.4794921875
22:13:58,9.2,69.7,92.6,9.904296875,1.912109375
22:13:59,9.5,69.9,92.6,4.8720703125,0.6943359375
22:14:00,18.7,69.9,92.6,24.5087890625,17.984375
22:14:01,3.6,69.8,92.6,4.7412109375,1.005859375
22:14:03,27.3,70.1,92.6,0.052734375,0.73046875
22:14:04,10.1,70.0,92.6,8.169921875,2.4267578125
22:14:05,10.8,70.1,92.6,27.86328125,1.966796875
22:14:06,8.7,70.0,92.6,7.150390625,1.6923828125
22:14:07,9.5,69.9,92.6,0.0,0.0751953125
22:14:08,7.7,70.0,92.6,19.783203125,1.8740234375
22:14:09,4.9,70.0,92.6,1.044921875,0.5791015625
22:14:10,13.0,69.9,92.6,14.794921875,2.716796875
22:14:11,12.8,69.9,92.6,2.3427734375,1.9091796875
22:14:12,8.7,70.0,92.6,4.8154296875,0.2265625
22:14:13,12.8,70.0,92.6,9.123046875,1.802734375
22:14:14,12.5,69.9,92.6,6.9853515625,1.81640625
22:14:16,9.3,69.9,92.6,0.052734375,0.578125
22:14:17,7.8,70.0,92.6,5.216796875,1.4462890625
22:14:18,16.2,69.9,92.6,0.1865234375,0.15625
22:14:19,10.0,70.0,92.6,35.5693359375,3.4345703125
22:14:20,10.4,70.0,92.6,0.2734375,0.8720703125
22:14:21,9.2,69.9,92.6,43.318359375,3.654296875
22:14:22,9.6,69.8,92.6,17.2314453125,4.654296875
22:14:23,12.5,69.9,92.6,10.5546875,176.048828125
22:14:24,8.6,69.9,92.6,19.0771484375,227.4873046875
22:14:25,8.1,69.9,92.6,5.798828125,1.2421875
22:14:26,7.8,69.9,92.6,0.5107421875,1.2890625
22:14:28,11.6,70.0,92.6,20.19921875,2.892578125
22:14:29,4.8,70.0,92.6,5.2646484375,1.72265625
22:14:30,5.3,69.8,92.6,6.6123046875,1.9228515625
22:14:31,7.6,69.8,92.6,21.0927734375,2.625
22:14:32,10.8,70.3,92.6,5.5,2.7626953125
22:14:33,4.8,70.3,92.6,3.5478515625,1.9072265625
22:14:34,1.0,70.1,92.6,4.6689453125,0.29296875
22:14:35,5.4,70.2,92.6,0.7041015625,1.5244140625
22:14:36,10.1,69.6,92.6,13.9755859375,1.369140625
22:14:37,10.4,69.7,92.6,0.052734375,0.63671875
22:14:38,5.5,69.6,92.6,4.8037109375,0.5439453125
22:14:39,1.6,69.6,92.6,0.0,0.0
22:14:41,8.8,69.6,92.6,5.0810546875,1.046875
22:14:42,4.8,69.6,92.6,0.13671875,0.6455078125
22:14:43,4.7,69.6,92.6,4.6689453125,0.4267578125
22:14:44,5.2,69.6,92.6,1.7880859375,4.7265625
22:14:45,3.2,69.6,92.6,5.1962890625,1.5732421875
22:14:46,5.3,69.6,92.6,0.6474609375,2.119140625
22:14:47,12.6,69.8,92.6,4.6689453125,0.4267578125
22:14:48,12.0,69.8,92.6,2.76953125,1.6923828125
22:14:49,16.2,69.9,92.6,5.7880859375,0.4833984375
22:14:50,13.9,69.8,92.6,0.642578125,0.40234375
22:14:51,14.2,69.9,92.6,6.11328125,1.275390625
22:14:52,16.2,70.1,92.6,10.5537109375,5.4345703125
22:14:54,6.9,70.1,92.6,8.0166015625,1.5341796875
22:14:55,6.5,70.1,92.6,3.693359375,1.9912109375
22:14:56,2.9,69.9,92.6,4.6689453125,0.0751953125
22:14:57,7.2,69.9,92.6,0.052734375,0.61328125
22:14:58,5.3,69.9,92.6,4.8154296875,0.5361328125
22:14:59,6.5,69.8,92.6,2.64453125,2.30859375
22:15:00,13.1,69.8,92.6,18.2607421875,6.95703125
22:15:01,5.8,69.8,92.6,19.1083984375,6.83984375
22:15:02,12.6,69.7,92.6,19.318359375,36.10546875
22:15:03,11.1,69.7,92.6,26.6611328125,4.3203125
22:15:04,20.2,69.7,92.6,15.7197265625,3.86328125
22:15:05,13.4,69.8,92.6,11.2646484375,2.8740234375
22:15:07,13.2,69.9,92.6,7.4365234375,2.212890625
22:15:08,16.4,69.8,92.6,0.9404296875,1.37109375
22:15:09,10.0,69.7,92.6,5.279296875,0.8984375
22:15:10,17.6,69.7,92.6,15.591796875,3.08203125
22:15:11,25.4,69.8,92.6,12.7841796875,2.7919921875
22:15:12,12.1,69.8,92.6,6.4541015625,1.70703125
22:15:13,24.3,70.0,92.6,33.5166015625,1.6669921875
22:15:14,18.9,70.1,92.6,1.638671875,2.4697265625
22:15:15,17.6,70.2,92.6,6.1123046875,0.8203125
22:15:16,13.4,70.2,92.6,5.6708984375,2.5
22:15:17,4.7,70.2,92.6,5.32421875,0.658203125
22:15:18,6.0,70.2,92.6,16.4443359375,2.2197265625
22:15:20,11.5,70.2,92.6,11.798828125,0.99609375
22:15:21,7.9,70.2,92.6,0.2314453125,1.78515625
22:15:22,8.2,69.9,92.6,48.134765625,3.720703125
22:15:23,2.5,69.9,92.6,8.1845703125,1.564453125
22:15:24,9.7,69.8,92.6,4.7421875,0.376953125
22:15:25,9.5,69.7,92.6,31.3291015625,3.7177734375
22:15:26,10.4,69.8,92.6,7.4755859375,1.6533203125
22:15:27,9.7,69.5,92.6,0.052734375,0.61328125
22:15:28,3.9,69.6,92.6,4.6689453125,0.279296875
22:15:29,12.1,69.6,92.6,6.447265625,1.677734375
22:15:30,16.6,69.6,92.6,36.044921875,19.7333984375
22:15:31,17.6,69.5,92.6,0.193359375,1.1650390625
22:15:33,9.4,69.6,92.6,4.6689453125,0.3515625
22:15:34,4.4,69.6,92.6,0.84375,0.4716796875
22:15:35,10.2,69.5,92.6,11.08984375,2.9111328125
22:15:36,5.8,69.5,92.6,1.4560546875,1.25
22:15:37,8.6,69.5,92.6,5.2353515625,0.7158203125
22:15:38,28.0,70.1,92.6,17.5888671875,68.984375
22:15:39,6.0,70.1,92.6,24.291015625,30.8828125
22:15:40,7.6,70.0,92.6,4.5498046875,5.3994140625
22:15:41,8.0,70.1,92.6,9.2412109375,8.873046875
22:15:42,31.6,70.3,92.6,29.4130859375,179.021484375
22:15:43,35.8,70.6,92.6,56.705078125,67.4375
22:15:45,17.9,70.3,92.6,18.0068359375,15.2744140625
22:15:46,7.2,70.3,92.6,7.0771484375,1.4921875
22:15:47,8.3,70.2,92.6,0.052734375,0.6884765625
22:15:48,9.1,70.2,92.6,5.021484375,0.8359375
22:15:49,5.4,70.1,92.6,14.1005859375,3.2529296875
22:15:50,9.3,70.2,92.6,4.6689453125,0.0
22:15:51,17.0,70.0,92.6,22.2021484375,2.40234375
22:15:52,9.7,70.1,92.6,9.91015625,2.763671875
22:15:53,19.5,70.2,92.6,8.4267578125,7.1416015625
22:15:54,7.5,69.9,92.6,24.4716796875,7.7626953125
22:15:55,3.7,69.8,92.6,6.6572265625,25.2109375
22:15:56,5.1,69.7,92.6,7.634765625,4.77734375
22:15:58,6.0,69.7,92.6,0.36328125,2.0166015625
22:15:59,5.9,69.7,92.6,6.146484375,3.5634765625
22:16:00,10.3,69.7,92.6,6.2451171875,12.76953125
22:16:01,25.2,69.6,92.6,5.7978515625,65.3642578125
22:16:02,36.1,69.9,92.6,32.2255859375,304.794921875
22:16:03,21.9,70.0,92.6,47.3642578125,522.5830078125
22:16:04,19.3,70.4,92.6,19.4716796875,283.228515625
22:16:05,5.1,70.4,92.6,5.767578125,1.6533203125
22:16:06,4.3,70.4,92.6,0.1865234375,0.18359375
22:16:07,4.3,70.4,92.6,8.333984375,0.673828125
22:16:08,10.8,70.4,92.6,7.080078125,29.5009765625
22:16:09,7.6,70.4,92.6,4.8349609375,0.572265625
22:16:11,20.7,70.4,92.6,24.015625,45.80078125
22:16:12,6.6,70.6,92.6,8.4873046875,68.744140625
22:16:13,7.9,70.6,92.6,5.666015625,6.55078125
22:16:14,6.8,70.6,92.6,4.6689453125,0.990234375
22:16:15,10.7,70.6,92.6,0.166015625,0.736328125
22:16:16,6.7,70.5,92.6,4.794921875,0.6025390625
22:16:17,17.7,70.6,92.6,26.7119140625,79.8125
22:16:18,6.8,70.6,92.6,8.5751953125,79.88671875
22:16:19,7.8,70.6,92.6,0.1875,0.7470703125
22:16:20,9.3,70.5,92.6,6.673828125,0.6904296875
22:16:21,14.4,70.6,92.6,19.6767578125,93.25
22:16:22,2.9,70.6,92.6,4.7529296875,1.8173828125
22:16:24,20.3,70.7,92.6,17.1240234375,8.318359375
22:16:25,13.0,70.7,92.6,21.9365234375,6.490234375
22:16:26,8.9,70.7,92.6,2.498046875,3.4609375
22:16:27,6.9,70.7,92.6,9.212890625,11.8779296875
22:16:28,3.4,70.7,92.6,3.443359375,8.962890625
22:16:29,12.3,70.7,92.6,20.349609375,51.7978515625
22:16:30,18.1,70.8,92.6,11.4931640625,563.517578125
22:16:31,18.5,70.9,92.6,31.5458984375,74.7978515625
22:16:32,15.4,71.0,92.6,38.5302734375,229.2841796875
22:16:33,23.3,71.0,92.6,25.021484375,51.23828125
22:16:34,13.0,71.1,92.6,20.5625,107.8740234375
22:16:35,30.9,71.4,92.6,22.2734375,52.634765625
22:16:37,33.0,71.4,92.6,5.71875,281.2392578125
22:16:38,33.2,71.8,92.6,33.7021484375,219.158203125
22:16:39,1.8,72.0,92.6,0.0732421875,0.5859375
22:16:40,8.6,71.6,92.6,4.83203125,0.3935546875
22:16:41,6.7,71.5,92.6,3.880859375,9.35546875
22:16:42,11.9,71.6,92.6,12.9716796875,29.74609375
22:16:43,21.9,71.6,92.6,27.0556640625,42.455078125
22:16:44,24.0,71.8,92.6,9.8603515625,11.8828125
22:16:45,25.2,71.7,92.6,13.9931640625,17.2626953125
22:16:46,23.1,72.0,92.6,87.2724609375,1765.19921875
22:16:47,5.4,72.0,92.6,0.125,1.130859375
22:16:48,6.0,71.9,92.6,4.7099609375,0.17578125
22:16:50,18.2,72.2,92.6,20.7998046875,397.580078125
22:16:51,18.7,72.4,92.6,204.4306640625,5421.4248046875
22:16:52,11.5,72.4,92.6,56.029296875,1926.009765625
22:16:53,6.1,72.4,92.6,12.876953125,2.2626953125
22:16:54,9.6,72.3,92.6,1.1767578125,1.5341796875
22:16:55,8.4,72.4,92.6,7.0576171875,49.9658203125
22:16:56,11.2,72.4,92.6,28.994140625,950.5546875
22:16:57,8.8,72.4,92.6,19.2490234375,507.53125
22:16:58,9.1,72.4,92.6,1.3818359375,2.064453125
22:16:59,18.8,72.5,92.6,12.0283203125,9.5830078125
22:17:00,27.6,72.9,92.6,5.134765625,5.7255859375
22:17:02,26.2,72.9,92.6,42.4326171875,57.2177734375
22:17:03,14.8,73.2,92.6,43.1708984375,1066.1083984375
22:17:04,8.2,73.2,92.6,11.712890625,229.91015625
22:17:05,12.4,73.3,92.6,22.4296875,738.4541015625
22:17:06,4.1,73.2,92.6,5.171875,0.39453125
22:17:07,6.7,73.3,92.6,3.501953125,127.625
22:17:08,8.2,73.2,92.6,7.87109375,69.2138671875
22:17:09,6.8,73.2,92.6,3.8125,95.4482421875
22:17:10,5.2,73.0,92.6,5.0556640625,1.0146484375
22:17:11,4.8,72.9,92.6,1.5283203125,40.4638671875
22:17:12,7.2,72.9,92.6,5.9423828125,1.708984375
22:17:13,10.1,72.9,92.6,5.712890625,209.83984375
22:17:15,9.2,72.6,92.6,11.248046875,187.6630859375
22:17:16,6.0,72.6,92.6,4.986328125,179.6728515625
22:17:17,3.3,72.6,92.6,4.6689453125,0.1923828125
22:17:18,34.9,73.2,92.6,18.8759765625,16.20703125
22:17:19,8.0,73.2,92.6,8.9482421875,40.2705078125
22:17:20,7.5,73.2,92.6,17.091796875,84.703125
22:17:21,6.8,73.2,92.6,7.58984375,4.1767578125
22:17:22,5.7,73.0,92.6,1.9287109375,4.6240234375
22:17:23,35.1,73.2,92.6,27.2734375,240.7783203125
22:17:24,29.3,73.1,92.6,16.9267578125,19.0322265625
22:17:25,27.2,73.3,92.6,67.4111328125,420.6298828125
22:17:26,16.7,73.7,92.6,37.615234375,704.3017578125
22:17:28,1.9,73.8,92.6,5.7802734375,1.1875
22:17:29,5.4,73.7,92.6,0.2333984375,1.0283203125
22:17:30,4.9,73.8,92.6,5.1845703125,0.7734375
22:17:31,10.2,73.8,92.6,2.416015625,23.55859375
22:17:32,7.4,73.7,92.6,7.533203125,3.7421875
22:17:33,10.3,73.7,92.6,6.763671875,37.3828125
22:17:34,17.9,73.8,92.6,20.1728515625,453.1396484375
22:17:35,12.1,74.0,92.6,18.216796875,194.2265625
22:17:36,3.8,74.0,92.6,5.13671875,0.775390625
22:17:37,9.6,74.0,92.6,0.052734375,0.6328125
22:17:38,7.9,74.0,92.6,5.9892578125,21.58984375
22:17:39,7.4,74.0,92.6,0.30078125,0.4912109375
22:17:41,6.0,74.0,92.6,4.7822265625,0.580078125
22:17:42,10.6,73.9,92.6,12.560546875,12.75
22:17:43,18.0,74.0,92.6,38.447265625,363.240234375
22:17:44,9.7,74.1,92.6,0.052734375,1.287109375
22:17:45,5.1,74.1,92.6,4.85546875,0.6171875
22:17:46,9.5,74.1,92.6,2.2060546875,1.3564453125
22:17:47,8.9,74.1,92.6,4.7529296875,0.5107421875
22:17:48,19.4,74.2,92.6,38.5830078125,722.2451171875
22:17:49,1.0,74.2,92.6,4.8310546875,0.51953125
22:17:50,6.0,74.2,92.6,0.197265625,1.0869140625
22:17:51,4.0,74.2,92.6,4.6689453125,0.0
22:17:52,5.1,74.2,92.6,0.052734375,0.591796875
22:17:54,10.0,74.1,92.6,20.138671875,74.0966796875
22:17:55,2.6,74.2,92.6,0.0,0.083984375
22:17:56,7.8,73.9,92.6,4.892578125,0.294921875
22:17:57,8.6,73.9,92.6,3.115234375,76.779296875
22:17:58,6.8,73.9,92.6,13.48046875,46.7275390625
22:17:59,9.7,73.9,92.6,3.3701171875,89.6484375
22:18:00,10.8,74.2,92.6,27.57421875,11.646484375
22:18:01,8.4,74.2,92.6,29.3603515625,24.138671875
22:18:02,6.5,74.1,92.6,16.587890625,37.7958984375
22:18:03,8.8,74.1,92.6,2.7783203125,2.017578125
22:18:04,14.3,74.2,92.6,9.0390625,1.5029296875
22:18:05,10.3,74.1,92.6,13.3876953125,9.3583984375
22:18:07,10.7,74.3,92.6,15.1220703125,16.76953125
22:18:08,8.1,74.2,92.6,2.66796875,73.8115234375
22:18:09,9.6,74.1,92.6,7.140625,1.2177734375
22:18:10,11.9,74.1,92.6,9.890625,8.4453125
22:18:11,5.3,74.1,92.6,4.7421875,0.083984375
22:18:12,9.9,74.1,92.6,0.052734375,0.5595703125
22:18:13,12.6,74.1,92.6,4.7421875,0.5107421875
22:18:14,10.3,74.2,92.6,1.16796875,2.30078125
22:18:15,12.1,74.3,92.6,4.7763671875,0.421875
22:18:16,6.3,74.2,92.6,0.0,0.05859375
22:18:17,12.0,74.1,92.6,4.6689453125,0.3681640625
22:18:18,23.4,73.3,92.6,0.052734375,0.763671875
22:18:20,18.6,73.4,92.6,71.0029296875,1162.4775390625
22:18:21,28.6,73.5,92.6,9.2548828125,289.96484375
22:18:22,20.2,73.9,92.6,12.7802734375,218.810546875
22:18:23,8.9,73.9,92.6,0.125,2.734375
22:18:24,9.6,73.9,92.6,10.0625,200.8779296875
22:18:25,9.4,73.9,92.6,21.880859375,668.408203125
22:18:26,9.2,73.9,92.6,11.1533203125,248.861328125
22:18:27,4.8,73.8,92.6,0.71875,0.359375
22:18:28,7.3,73.8,92.6,5.2685546875,1.8291015625
22:18:29,11.4,73.5,92.6,0.1875,0.8125
22:18:30,5.0,73.5,92.6,4.9560546875,0.408203125
22:18:31,7.8,73.5,92.6,0.1591796875,0.7841796875
22:18:33,5.7,73.5,92.6,5.333984375,0.83203125
22:18:34,7.4,73.5,92.6,0.0732421875,0.2060546875
22:18:35,6.2,73.4,92.6,4.9072265625,0.78125
22:18:36,22.8,73.7,92.6,0.3349609375,0.6923828125
22:18:37,19.9,73.6,92.6,4.96484375,0.6826171875
22:18:38,1.7,73.6,92.6,0.0,0.0859375
22:18:39,12.4,73.6,92.6,4.9501953125,0.578125
22:18:40,6.2,73.5,92.6,12.111328125,10.8642578125
22:18:41,8.3,73.5,92.6,9.462890625,12.1103515625
22:18:42,5.2,73.5,92.6,4.48828125,6.9306640625
22:18:43,11.3,73.7,92.6,11.3828125,248.80078125
22:18:45,25.6,73.8,92.6,40.4248046875,299.9267578125
22:18:46,13.8,73.9,92.6,16.3955078125,13.66796875
22:18:47,15.2,73.8,92.6,27.1494140625,46.7451171875
22:18:48,16.4,73.8,92.6,29.482421875,141.564453125
22:18:49,11.4,73.9,92.6,2.603515625,0.857421875
22:18:50,14.8,74.1,92.6,32.6201171875,100.4638671875
22:18:51,11.5,74.2,92.6,10.115234375,239.3447265625
22:18:52,11.4,74.2,92.6,8.5576171875,87.2509765625
22:18:53,26.7,74.3,92.6,9.1455078125,27.837890625
22:18:54,16.5,74.5,92.6,10.5517578125,16.59375
22:18:55,12.2,74.6,92.6,8.294921875,27.5068359375
22:18:57,11.6,74.3,92.6,9.9541015625,74.3408203125
22:18:58,13.3,74.4,92.6,6.27734375,86.7490234375
22:18:59,16.1,74.4,92.6,24.8876953125,178.6728515625
22:19:00,29.8,74.5,92.6,7.3896484375,224.40234375
22:19:01,15.8,74.5,92.6,51.5322265625,839.80859375
22:19:02,22.1,74.5,92.6,114.6240234375,2445.85546875
22:19:03,17.5,74.7,92.6,41.0009765625,471.30078125
22:19:04,24.9,74.6,92.6,49.443359375,320.90234375
22:19:05,11.7,74.7,92.6,28.73046875,25.673828125
22:19:06,22.9,74.8,92.6,62.7080078125,383.2685546875
22:19:07,11.4,74.9,92.7,31.509765625,18.265625
22:19:08,8.3,74.9,92.7,10.71875,5.859375
22:19:10,8.8,74.9,92.7,19.2998046875,8.90625
22:19:11,1.7,74.9,92.7,0.345703125,0.9248046875
22:19:12,8.5,74.9,92.7,12.2421875,1.5341796875
22:19:13,6.7,74.8,92.7,14.0341796875,56.9677734375
22:19:14,23.1,74.9,92.7,98.517578125,748.7587890625
22:19:15,10.3,74.8,92.7,15.8125,13.7197265625
22:19:16,11.9,74.8,92.7,49.029296875,2.16015625
22:19:17,24.5,74.9,92.7,104.8525390625,2955.361328125
22:19:18,10.8,74.9,92.7,71.10546875,692.63671875
22:19:19,17.1,75.1,92.7,129.3681640625,411.986328125
22:19:20,12.3,75.1,92.7,8.9619140625,5.6982421875
22:19:22,5.3,75.1,92.7,0.072265625,1.05078125
22:19:23,19.9,75.3,92.7,141.9912109375,1499.59375
22:19:24,5.8,75.2,92.7,5.8271484375,27.08203125
22:19:25,8.3,75.0,92.7,9.69921875,1.3740234375
22:19:26,8.7,74.9,92.7,50.166015625,22.6787109375
22:19:27,5.1,75.0,92.7,4.8134765625,3.2470703125
22:19:28,8.4,74.8,92.7,15.201171875,0.8671875
22:19:29,10.3,74.7,92.7,9.80078125,16.6669921875
22:19:30,22.6,74.9,92.7,132.4521484375,2568.74609375
22:19:31,22.2,75.0,92.7,90.97265625,680.099609375
22:19:32,4.2,75.0,92.7,0.298828125,0.623046875
22:19:33,5.3,74.9,92.7,5.4755859375,1.701171875
22:19:35,4.8,75.0,92.7,0.42578125,1.3115234375
22:19:36,6.5,74.9,92.7,9.5576171875,1.693359375
22:19:37,4.6,74.6,92.7,0.345703125,1.1640625
22:19:38,1.9,74.6,92.7,4.6689453125,0.1337890625
22:19:39,5.2,74.6,92.7,0.3359375,0.837890625
22:19:40,15.4,74.7,92.7,14.3427734375,262.0771484375
22:19:41,8.2,74.6,92.7,0.8115234375,1.5
22:19:42,13.2,74.6,92.7,25.884765625,60.4169921875
22:19:43,11.7,74.7,92.7,5.708984375,1.916015625
22:19:44,9.4,74.7,92.7,7.40625,2.0244140625
22:19:45,11.5,74.7,92.7,52.919921875,14.609375
22:19:47,14.2,74.6,92.7,15.6005859375,63.7314453125
22:19:48,17.2,74.6,92.7,10.560546875,61.6025390625
22:19:49,7.5,74.6,92.7,5.6298828125,20.765625
22:19:50,16.0,74.6,92.7,40.4150390625,469.490234375
22:19:51,11.7,74.6,92.7,15.02734375,76.7353515625
22:19:52,7.7,74.6,92.7,46.0009765625,2.080078125
22:19:53,10.8,74.7,92.7,32.341796875,62.0205078125
22:19:54,23.1,74.8,92.7,103.9560546875,1366.4111328125
22:19:55,11.7,74.8,92.7,10.2890625,42.0537109375
22:19:56,7.4,74.7,92.7,3.6640625,17.751953125
22:19:57,7.5,74.7,92.7,40.85546875,14.4873046875
22:19:58,11.5,74.7,92.7,3.53515625,5.345703125
22:20:00,3.4,74.6,92.7,7.9423828125,1.8525390625
22:20:01,10.7,74.4,92.7,44.4072265625,25.865234375
22:20:02,5.3,74.2,92.7,34.4375,43.091796875
22:20:03,4.9,74.3,92.7,0.052734375,0.26171875
22:20:04,10.9,73.8,92.7,4.9111328125,0.6279296875
22:20:05,6.9,73.8,92.7,1.478515625,47.1015625
22:20:06,9.4,73.9,92.7,24.3134765625,362.2646484375
22:20:07,7.3,73.9,92.7,2.61328125,2.2958984375
22:20:08,19.1,73.9,92.7,20.2578125,14.30078125
22:20:09,14.9,73.9,92.7,0.4775390625,3.69921875
22:20:10,8.6,73.9,92.7,4.6689453125,0.0751953125
22:20:12,9.9,74.0,92.7,27.5107421875,2.01171875
22:20:13,7.0,73.9,92.7,5.2060546875,0.6787109375
22:20:14,10.5,73.9,92.7,0.2724609375,1.51171875
22:20:15,7.6,73.9,92.7,24.982421875,1.81640625
22:20:16,5.7,73.9,92.7,0.353515625,0.4404296875
22:20:17,12.4,73.9,92.7,5.720703125,1.5419921875
22:20:18,10.3,73.9,92.7,22.1806640625,2.1298828125
22:20:19,10.0,74.0,92.7,5.8232421875,1.6259765625
22:20:20,8.7,74.0,92.7,32.76953125,4.1162109375
22:20:21,10.9,73.9,92.7,4.7734375,0.41015625
22:20:22,16.5,73.9,92.7,4.7392578125,8.107421875
22:20:23,7.8,73.9,92.7,16.9853515625,2.5302734375
22:20:25,10.1,73.9,92.7,0.515625,0.7177734375
22:20:26,5.7,73.9,92.7,10.1025390625,2.302734375
22:20:27,2.4,73.9,92.7,0.0,0.41015625
22:20:28,5.2,73.9,92.7,4.7431640625,0.4521484375
22:20:29,6.8,73.9,92.7,0.1259765625,0.7724609375
22:20:30,7.4,73.9,92.7,5.1611328125,0.375
22:20:31,6.9,73.9,92.7,0.41015625,0.7353515625
22:20:32,2.7,73.9,92.7,4.89453125,0.5087890625
22:20:33,13.7,73.9,92.7,2.7509765625,2.89453125
22:20:34,27.6,73.9,92.7,13.310546875,6.890625
22:20:35,10.5,73.9,92.7,9.087890625,2.8330078125
22:20:36,9.0,74.0,92.7,24.19140625,22.89453125
22:20:38,4.5,73.9,92.7,1.1494140625,0.7822265625
22:20:39,11.1,73.9,92.7,11.00390625,69.4091796875
22:20:40,11.4,73.7,92.7,0.4189453125,1.13671875
22:20:41,15.1,73.8,92.7,5.005859375,0.7529296875
22:20:42,5.2,73.8,92.7,0.23828125,0.677734375
22:20:43,4.4,73.8,92.7,5.0830078125,1.466796875
22:20:44,4.8,73.7,92.7,7.5625,3.16015625
22:20:45,5.7,73.7,92.7,13.19921875,12.283203125
22:20:46,6.4,73.7,92.7,7.3623046875,12.09375
22:20:47,8.1,73.7,92.7,4.6689453125,0.4267578125
22:20:48,3.0,73.6,92.7,0.041015625,0.3515625
22:20:49,7.8,73.6,92.7,4.9697265625,1.07421875
22:20:51,8.4,73.5,92.7,0.283203125,0.8681640625
22:20:52,7.2,73.6,92.7,17.177734375,11.4326171875
22:20:53,5.4,73.6,92.7,0.2568359375,0.9990234375
22:20:54,5.6,73.4,92.7,7.359375,5.232421875
22:20:55,6.3,73.5,92.7,5.775390625,10.1064453125
22:20:56,6.0,73.5,92.7,10.21875,8.5595703125
22:20:57,6.0,73.5,92.7,7.9033203125,12.8681640625
22:20:58,13.8,73.6,92.7,26.57421875,54.28515625
22:20:59,26.0,73.8,92.7,30.1376953125,199.1181640625
22:21:00,13.8,73.9,92.7,53.8876953125,97.3115234375
22:21:01,8.3,73.7,92.7,0.1591796875,0.78125
22:21:02,11.9,73.8,92.7,16.0205078125,4.1552734375
22:21:04,20.0,74.1,92.7,83.7216796875,391.970703125
22:21:05,19.0,73.5,92.7,55.3828125,33.8203125
22:21:06,18.9,73.7,92.7,159.1904296875,77.0029296875
22:21:07,6.5,73.6,92.7,29.6494140625,11.90234375
22:21:08,10.4,73.7,92.7,96.89453125,31.0048828125
22:21:09,14.1,73.8,92.7,17.404296875,304.390625
22:21:10,19.1,74.1,92.7,3.4296875,7.3583984375
22:21:11,17.3,74.2,92.7,123.1240234375,495.9814453125
22:21:12,14.8,74.1,92.7,8.033203125,7.802734375
22:21:13,11.3,74.0,92.7,10.8017578125,4.71484375
22:21:14,10.1,73.9,92.7,2.1923828125,11.7333984375
22:21:16,5.1,73.9,92.7,21.818359375,4.3017578125
22:21:17,13.8,73.9,92.7,4.455078125,97.5556640625
22:21:18,23.5,74.0,92.7,121.9677734375,601.095703125
22:21:19,19.1,74.1,92.7,14.0458984375,389.2421875
